,Formatted Date,Temperature (C),Apparent Temperature (C),Visibility (km),Summary,Precip Type
621,2007-09-13,15.011342592592591,14.893749999999999,12.093112499999998,Partly Cloudy,rain
622,2007-09-14,14.900925925925925,14.838194444444445,11.140529166666667,Partly Cloudy,rain
623,2007-09-15,16.215046296296297,16.062962962962963,10.929216666666667,Clear,rain
624,2007-09-16,15.798379629629629,15.698148148148148,11.9200375,Partly Cloudy,rain
625,2007-09-17,19.920833333333334,19.85972222222222,11.887837499999998,Partly Cloudy,rain
626,2007-09-18,21.038888888888888,20.856712962962963,11.881129166666668,Partly Cloudy,rain
627,2007-09-19,12.738425925925926,12.482407407407408,12.551291666666666,Partly Cloudy,rain
628,2007-09-20,10.610416666666667,9.895601851851852,11.609441666666667,Partly Cloudy,rain
629,2007-09-21,11.236342592592592,11.186574074074073,11.121745833333334,Clear,rain
630,2007-09-22,12.361111111111109,12.254629629629628,11.558458333333334,Partly Cloudy,rain
631,2007-09-23,13.36736111111111,13.36736111111111,11.090216666666665,Partly Cloudy,rain
632,2007-09-24,13.766666666666667,13.579166666666666,11.422279166666668,Partly Cloudy,rain
633,2007-09-25,14.615277777777777,14.424999999999999,10.575016666666667,Partly Cloudy,rain
634,2007-09-26,13.127777777777778,13.031481481481483,9.978645833333333,Overcast,rain
635,2007-09-27,16.335185185185185,16.335185185185185,8.813408333333333,Mostly Cloudy,rain
636,2007-09-28,15.440972222222223,15.440972222222223,9.176329166666667,Mostly Cloudy,rain
637,2007-09-29,14.62523148148148,14.525925925925925,7.506625,Partly Cloudy,rain
638,2007-09-30,15.24375,15.140277777777778,10.288570833333333,Partly Cloudy,rain
639,2007-10-01,16.452546296296294,16.417592592592595,11.941504166666666,Partly Cloudy,rain
640,2007-10-02,16.53148148148148,16.53148148148148,11.414229166666667,Mostly Cloudy,rain
641,2007-10-03,16.441898148148148,16.441898148148148,10.725283333333332,Partly Cloudy,rain
642,2007-10-04,16.27199074074074,16.237731481481482,8.146600000000001,Overcast,rain
643,2007-10-05,17.328009259259257,17.328009259259257,7.5924916666666675,Partly Cloudy,rain
644,2007-10-06,14.368518518518519,14.368518518518519,9.141445833333334,Mostly Cloudy,rain
645,2007-10-07,12.497222222222222,12.209722222222224,10.910433333333332,Partly Cloudy,rain
646,2007-10-08,11.480324074074074,11.351620370370371,10.914458333333334,Partly Cloudy,rain
647,2007-10-09,12.388425925925928,12.204861111111112,10.714550000000001,Partly Cloudy,rain
648,2007-10-10,11.866435185185187,11.692361111111111,10.806454166666667,Overcast,rain
649,2007-10-11,12.969675925925927,12.969675925925927,9.061616666666668,Overcast,rain
650,2007-10-12,12.861805555555556,12.861805555555556,7.614629166666667,Overcast,rain
651,2007-10-13,8.47638888888889,7.209953703703704,11.320983333333333,Partly Cloudy,rain
652,2007-10-14,5.1372685185185185,4.412037037037037,10.565624999999999,Clear,rain
653,2007-10-15,5.970138888888889,5.680555555555556,9.636520833333334,Clear,rain
654,2007-10-16,7.472222222222222,7.0821759259259265,11.260608333333332,Clear,rain
655,2007-10-17,8.331712962962962,8.22662037037037,10.0967125,Clear,rain
656,2007-10-18,10.45925925925926,10.355324074074074,10.520679166666666,Mostly Cloudy,rain
657,2007-10-19,6.97962962962963,4.004861111111111,10.311379166666667,Partly Cloudy,rain
658,2007-10-20,4.418981481481482,2.1050925925925923,11.987120833333334,Partly Cloudy,rain
659,2007-10-21,5.3939814814814815,2.259259259259259,11.884483333333334,Overcast,rain
660,2007-10-22,7.579398148148148,4.332407407407407,10.555562499999999,Overcast,rain
661,2007-10-23,8.35949074074074,6.239583333333333,10.586420833333333,Overcast,rain
662,2007-10-24,6.969212962962963,5.284027777777777,10.689729166666666,Overcast,rain
663,2007-10-25,6.971296296296296,4.729166666666667,10.597154166666668,Mostly Cloudy,rain
664,2007-10-26,8.291203703703703,7.078240740740742,4.960141666666667,Mostly Cloudy,rain
665,2007-10-27,10.432407407407409,10.067129629629632,7.232925000000001,Mostly Cloudy,rain
666,2007-10-28,10.085416666666667,10.003935185185187,1.9098625,Foggy,rain
667,2007-10-29,10.715509259259258,10.378240740740742,7.573037500000001,Overcast,rain
668,2007-10-30,10.702314814814814,9.961805555555555,9.7586125,Mostly Cloudy,rain
669,2007-10-31,10.25023148148148,9.515277777777778,5.137241666666667,Overcast,rain
670,2007-11-01,7.267361111111111,5.123842592592593,10.0121875,Partly Cloudy,rain
671,2007-11-02,7.3240740740740735,6.841666666666666,7.964133333333334,Partly Cloudy,rain
672,2007-11-03,7.834953703703704,7.257638888888889,4.412070833333334,Foggy,rain
673,2007-11-04,8.997453703703703,7.756018518518519,9.204504166666668,Mostly Cloudy,rain
674,2007-11-05,5.462731481481481,2.7157407407407406,12.401024999999999,Partly Cloudy,rain
675,2007-11-06,3.586805555555556,1.9405092592592597,11.070091666666668,Overcast,rain
676,2007-11-07,5.842361111111111,2.122453703703703,11.822095833333334,Overcast,rain
677,2007-11-08,7.142361111111112,4.601851851851852,13.575654166666666,Partly Cloudy,rain
678,2007-11-09,6.4810185185185185,3.55462962962963,9.699579166666668,Overcast,rain
679,2007-11-10,4.913888888888889,0.7074074074074074,12.343333333333334,Partly Cloudy,rain
680,2007-11-11,3.894675925925926,-0.1937500000000001,12.528483333333334,Overcast,rain
681,2007-11-12,3.339351851851852,-0.4407407407407404,12.0609125,Mostly Cloudy,rain
682,2007-11-13,2.283101851851852,-1.125,12.134033333333333,Partly Cloudy,rain
683,2007-11-14,3.138888888888889,-0.18171296296296327,10.900370833333334,Overcast,rain
684,2007-11-15,1.621527777777778,-2.385648148148148,5.288179166666667,Overcast,rain
685,2007-11-16,1.3412037037037041,-1.4467592592592593,6.046891666666667,Overcast,rain
686,2007-11-17,0.985185185185185,-3.0706018518518516,4.846770833333333,Overcast,rain
687,2007-11-18,1.3310185185185188,-1.0592592592592591,5.524983333333334,Overcast,rain
688,2007-11-19,3.627546296296296,2.7395833333333335,4.813229166666667,Overcast,rain
689,2007-11-20,2.424074074074074,0.6435185185185187,2.5438000000000005,Foggy,rain
690,2007-11-21,1.7333333333333336,-1.1530092592592593,5.563220833333333,Partly Cloudy,rain
691,2007-11-22,4.908101851851852,2.9923611111111117,6.601,Mostly Cloudy,rain
692,2007-11-23,6.356712962962963,4.607175925925926,8.304916666666667,Mostly Cloudy,rain
693,2007-11-24,6.244675925925926,5.088657407407408,4.961483333333334,Partly Cloudy,rain
694,2007-11-25,5.957407407407408,4.5710648148148145,4.4737875,Foggy,rain
695,2007-11-26,3.186342592592593,-0.8268518518518517,11.312262500000001,Overcast,rain
696,2007-11-27,1.253935185185185,-3.688425925925926,12.006575,Partly Cloudy,rain
697,2007-11-28,-0.6333333333333336,-3.490972222222222,11.413558333333334,Clear,snow
698,2007-11-29,-1.6208333333333336,-4.477546296296296,10.106104166666666,Clear,snow
699,2007-11-30,-0.7918981481481479,-3.1770833333333335,8.504154166666668,Overcast,snow
700,2007-12-01,1.6969907407407412,-1.060648148148148,3.594325,Foggy,rain
701,2007-12-02,1.7763888888888886,-0.9020833333333332,2.5961250000000002,Foggy,rain
702,2007-12-03,5.716203703703704,3.175231481481481,7.382520833333333,Overcast,rain
703,2007-12-04,4.250925925925926,0.4631944444444442,11.869054166666666,Partly Cloudy,rain
704,2007-12-05,1.4891203703703706,-1.3756944444444443,11.5054625,Clear,rain
705,2007-12-06,1.2530092592592592,0.07731481481481468,7.9151625,Partly Cloudy,rain
706,2007-12-07,3.1034722222222224,0.20925925925925914,5.9831625,Mostly Cloudy,rain
707,2007-12-08,5.544675925925926,4.022453703703704,3.1267541666666667,Foggy,rain
708,2007-12-09,4.2749999999999995,3.338888888888889,1.8649166666666668,Foggy,rain
709,2007-12-10,5.901388888888889,4.149074074074074,4.101475,Overcast,rain
710,2007-12-11,4.858101851851852,3.2631944444444447,3.794904166666667,Overcast,rain
711,2007-12-12,5.1224537037037035,2.90462962962963,6.0636624999999995,Overcast,rain
712,2007-12-13,1.723148148148148,-2.6016203703703704,12.307108333333334,Mostly Cloudy,rain
713,2007-12-14,-2.530787037037037,-7.6439814814814815,11.297504166666668,Partly Cloudy,snow
714,2007-12-15,-3.2023148148148146,-8.14050925925926,7.807158333333334,Mostly Cloudy,snow
715,2007-12-16,-1.6405092592592592,-5.10324074074074,5.397525000000001,Overcast,snow
716,2007-12-17,-2.4493055555555556,-6.5993055555555555,9.71635,Overcast,snow
717,2007-12-18,-4.224074074074074,-6.021759259259259,7.743429166666666,Foggy,snow
718,2007-12-19,-6.675694444444445,-8.431018518518519,1.5241333333333333,Foggy,snow
719,2007-12-20,-3.5863425925925925,-5.32962962962963,4.294675000000001,Overcast,snow
720,2007-12-21,-3.971527777777778,-4.08425925925926,3.256225,Foggy,snow
721,2007-12-22,-4.979398148148149,-6.278703703703704,2.8255500000000002,Foggy,snow
722,2007-12-23,-4.297685185185185,-4.501851851851852,2.9925875000000004,Foggy,snow
723,2007-12-24,-4.172685185185185,-6.022916666666667,5.6833,Overcast,snow
724,2007-12-25,-3.396064814814815,-4.72337962962963,4.710591666666667,Overcast,snow
725,2007-12-26,-3.2217592592592594,-5.307638888888889,4.0189625,Overcast,snow
726,2007-12-27,-4.006944444444445,-5.302777777777778,4.95075,Overcast,snow
727,2007-12-28,-4.177314814814815,-4.788657407407407,4.694491666666667,Overcast,snow
728,2007-12-29,-5.099768518518519,-6.810185185185184,2.98655,Foggy,snow
729,2007-12-30,-4.788657407407407,-6.527314814814815,4.560995833333334,Overcast,snow
730,2007-12-31,-5.3805555555555555,-5.95787037037037,5.614204166666667,Overcast,snow
731,2008-01-01,-5.663194444444444,-10.204166666666667,3.452779166666667,Foggy,snow
732,2008-01-02,-3.7284722222222224,-5.630555555555556,1.89175,Foggy,snow
733,2008-01-03,-4.998379629629629,-7.825694444444444,3.594995833333334,Overcast,snow
734,2008-01-04,-8.26574074074074,-13.120833333333335,6.763341666666666,Partly Cloudy,snow
735,2008-01-05,-5.5680555555555555,-12.547453703703704,9.527175,Overcast,snow
736,2008-01-06,-0.7488425925925926,-5.56712962962963,8.393466666666667,Overcast,snow
737,2008-01-07,-1.3344907407407405,-3.647453703703704,0.27839583333333334,Foggy,snow
738,2008-01-08,-1.3395833333333333,-3.8810185185185184,0.23277916666666668,Foggy,snow
739,2008-01-09,-1.6662037037037036,-3.9493055555555556,0.3193166666666667,Foggy,snow
740,2008-01-10,-1.3780092592592592,-2.044212962962963,1.6978791666666666,Foggy,snow
741,2008-01-11,0.3474537037037038,-2.356018518518518,5.237866666666667,Mostly Cloudy,rain
742,2008-01-12,2.9680555555555554,-1.1055555555555552,10.910433333333332,Partly Cloudy,rain
743,2008-01-13,4.033796296296296,1.325,10.7568125,Partly Cloudy,rain
744,2008-01-14,2.9738425925925926,0.3185185185185188,7.676345833333333,Mostly Cloudy,rain
745,2008-01-15,0.9256944444444447,-1.990277777777778,3.7519708333333335,Foggy,rain
746,2008-01-16,3.1875,-1.2657407407407408,10.888966666666667,Mostly Cloudy,rain
747,2008-01-17,4.649074074074075,1.344444444444444,10.982212500000001,Overcast,rain
748,2008-01-18,4.544212962962963,2.5560185185185182,6.142820833333334,Foggy,rain
749,2008-01-19,3.521990740740741,1.3321759259259263,1.39265,Foggy,rain
750,2008-01-20,8.263425925925926,6.780555555555556,7.7602,Mostly Cloudy,rain
751,2008-01-21,5.39837962962963,4.069675925925925,4.357733333333333,Partly Cloudy,rain
752,2008-01-22,4.7712962962962955,1.8652777777777778,9.9276625,Overcast,rain
753,2008-01-23,1.212037037037037,-2.3898148148148146,12.494941666666668,Partly Cloudy,rain
754,2008-01-24,-1.0537037037037036,-2.2046296296296295,11.3404375,Partly Cloudy,snow
755,2008-01-25,-0.11504629629629622,-2.008101851851852,9.083083333333333,Mostly Cloudy,snow
756,2008-01-26,1.1835648148148146,-2.203240740740741,9.614383333333334,Partly Cloudy,rain
757,2008-01-27,6.543287037037037,1.6907407407407404,12.228620833333332,Breezy and Mostly Cloudy,rain
758,2008-01-28,1.942824074074074,-1.3814814814814813,12.432554166666668,Partly Cloudy,rain
759,2008-01-29,0.08518518518518499,-0.6217592592592592,11.405508333333332,Overcast,rain
760,2008-01-30,2.2972222222222225,-0.19884259259259277,11.9039375,Overcast,rain
761,2008-01-31,2.7407407407407405,0.6937500000000001,10.273141666666666,Mostly Cloudy,rain
762,2008-02-01,3.3020833333333335,0.9965277777777777,5.8161249999999995,Mostly Cloudy,rain
763,2008-02-02,6.741898148148148,4.433796296296296,8.7745,Overcast,rain
764,2008-02-03,3.9226851851851845,2.146064814814815,10.4066375,Mostly Cloudy,rain
765,2008-02-04,6.793055555555555,3.946527777777778,10.439508333333334,Mostly Cloudy,rain
766,2008-02-05,6.23125,4.747222222222223,8.723516666666667,Overcast,rain
767,2008-02-06,4.10162037037037,3.1349537037037045,1.9870083333333335,Foggy,rain
768,2008-02-07,5.390277777777778,1.7370370370370372,10.667591666666667,Mostly Cloudy,rain
769,2008-02-08,4.126620370370371,0.4618055555555555,11.846916666666667,Mostly Cloudy,rain
770,2008-02-09,2.4231481481481483,0.22430555555555554,7.968829166666667,Partly Cloudy,rain
771,2008-02-10,0.756712962962963,-1.6814814814814814,8.082870833333333,Mostly Cloudy,rain
772,2008-02-11,0.4569444444444444,-1.3969907407407407,10.768216666666667,Mostly Cloudy,snow
773,2008-02-12,-1.0189814814814815,-2.388425925925926,8.119095833333333,Partly Cloudy,snow
774,2008-02-13,-0.8229166666666666,-2.7162037037037035,7.562304166666666,Clear,snow
775,2008-02-14,0.47476851851851903,-1.943287037037037,4.6589375,Mostly Cloudy,rain
776,2008-02-15,-0.4398148148148151,-4.971064814814815,10.718575000000001,Mostly Cloudy,snow
777,2008-02-16,-4.462731481481481,-11.235185185185186,11.339766666666668,Partly Cloudy,snow
778,2008-02-17,-5.687731481481482,-10.06875,11.918695833333333,Clear,snow
779,2008-02-18,0.4266203703703702,-2.3805555555555555,12.362787500000001,Mostly Cloudy,rain
780,2008-02-19,4.705092592592592,2.1763888888888894,12.204470833333334,Mostly Cloudy,rain
781,2008-02-20,3.3634259259259256,2.3900462962962963,7.475766666666666,Clear,rain
782,2008-02-21,5.4743055555555555,4.111342592592593,9.500341666666667,Partly Cloudy,rain
783,2008-02-22,7.366666666666667,6.111574074074074,9.311166666666667,Mostly Cloudy,rain
784,2008-02-23,8.647916666666667,7.270601851851851,11.926745833333333,Mostly Cloudy,rain
785,2008-02-24,9.078472222222222,8.170833333333333,11.577912500000002,Partly Cloudy,rain
786,2008-02-25,9.493981481481482,8.162962962962963,9.566083333333333,Clear,rain
787,2008-02-26,10.01550925925926,9.436574074074073,9.785445833333334,Partly Cloudy,rain
788,2008-02-27,11.490277777777777,10.678935185185184,11.939491666666667,Mostly Cloudy,rain
789,2008-02-28,7.234027777777778,5.993981481481481,11.636945833333334,Partly Cloudy,rain
790,2008-02-29,9.001388888888888,8.002777777777778,11.825449999999998,Overcast,rain
791,2008-03-01,8.889120370370371,6.497453703703704,12.216545833333335,Overcast,rain
792,2008-03-02,9.322222222222223,7.417592592592594,12.336625,Partly Cloudy,rain
793,2008-03-03,10.57337962962963,9.51550925925926,12.123970833333333,Mostly Cloudy,rain
794,2008-03-04,6.82662037037037,3.9819444444444443,12.6606375,Overcast,rain
795,2008-03-05,4.495833333333333,1.2787037037037037,12.054875000000001,Overcast,rain
796,2008-03-06,4.058333333333333,0.6782407407407406,11.689270833333333,Mostly Cloudy,rain
797,2008-03-07,7.125694444444445,5.311111111111111,9.367516666666667,Overcast,rain
798,2008-03-08,5.3157407407407415,2.6710648148148146,5.5142500000000005,Overcast,rain
799,2008-03-09,7.416666666666667,5.932407407407407,7.938641666666666,Mostly Cloudy,rain
800,2008-03-10,8.372222222222222,7.187268518518518,9.084425000000001,Partly Cloudy,rain
801,2008-03-11,9.388888888888888,8.237037037037037,10.818529166666666,Mostly Cloudy,rain
802,2008-03-12,9.295833333333333,8.187268518518518,7.434845833333334,Foggy,rain
803,2008-03-13,7.7280092592592595,5.096527777777777,12.244720833333334,Partly Cloudy,rain
804,2008-03-14,7.811111111111111,6.128240740740741,12.180320833333333,Mostly Cloudy,rain
805,2008-03-15,8.033564814814815,6.610648148148148,11.867712500000001,Partly Cloudy,rain
806,2008-03-16,10.190277777777778,9.081944444444444,11.872408333333333,Mostly Cloudy,rain
807,2008-03-17,10.480324074074074,9.30162037037037,12.353395833333332,Mostly Cloudy,rain
808,2008-03-18,4.32361111111111,1.1122685185185184,11.452466666666666,Overcast,rain
809,2008-03-19,2.6370370370370373,-0.32638888888888906,10.506591666666667,Partly Cloudy,rain
810,2008-03-20,2.4819444444444447,0.08935185185185164,11.95425,Mostly Cloudy,rain
811,2008-03-21,4.686111111111111,1.315972222222222,11.8717375,Mostly Cloudy,rain
812,2008-03-22,6.817361111111111,4.645138888888888,9.658658333333333,Overcast,rain
813,2008-03-23,5.851157407407407,3.6178240740740737,8.195570833333333,Overcast,rain
814,2008-03-24,5.545833333333333,1.851851851851852,12.190383333333335,Mostly Cloudy,rain
815,2008-03-25,3.2571759259259263,-0.96875,12.014625,Mostly Cloudy,rain
816,2008-03-26,3.1564814814814817,-0.06319444444444429,11.842220833333334,Partly Cloudy,rain
817,2008-03-27,6.795833333333333,4.952083333333333,12.207825,Overcast,rain
818,2008-03-28,11.028472222222222,9.997453703703703,11.995170833333333,Mostly Cloudy,rain
819,2008-03-29,10.208333333333334,9.115046296296297,11.938820833333333,Partly Cloudy,rain
820,2008-03-30,9.019444444444444,8.277314814814815,11.848258333333334,Partly Cloudy,rain
821,2008-03-31,9.232407407407408,8.404398148148148,11.834841666666668,Clear,rain
822,2008-04-01,8.518749999999999,7.2375,11.132479166666668,Mostly Cloudy,rain
823,2008-04-02,8.366666666666665,7.812037037037037,10.452254166666668,Partly Cloudy,rain
824,2008-04-03,8.100925925925926,6.427314814814815,10.372425,Partly Cloudy,rain
825,2008-04-04,9.364583333333334,7.938194444444444,8.770475,Overcast,rain
826,2008-04-05,7.639583333333333,6.03912037037037,6.368891666666666,Overcast,rain
827,2008-04-06,8.590046296296297,8.043750000000001,7.316108333333333,Partly Cloudy,rain
828,2008-04-07,10.912268518518518,9.080787037037036,10.049754166666666,Partly Cloudy,rain
829,2008-04-08,9.532175925925927,9.125231481481482,11.890520833333333,Overcast,rain
830,2008-04-09,13.8125,13.754166666666665,12.172941666666667,Mostly Cloudy,rain
831,2008-04-10,15.081018518518519,15.081018518518519,12.208495833333332,Mostly Cloudy,rain
832,2008-04-11,17.026851851851852,17.026851851851852,12.205141666666668,Mostly Cloudy,rain
833,2008-04-12,11.697916666666666,11.054166666666667,10.7286375,Overcast,rain
834,2008-04-13,11.278472222222222,10.393055555555556,11.249204166666667,Partly Cloudy,rain
835,2008-04-14,11.857638888888888,11.734953703703704,9.604320833333334,Partly Cloudy,rain
836,2008-04-15,10.255787037037036,9.514583333333333,11.928087499999998,Overcast,rain
837,2008-04-16,9.624305555555557,8.050694444444444,11.481312500000001,Partly Cloudy,rain
838,2008-04-17,10.365046296296295,9.599768518518518,11.349829166666666,Partly Cloudy,rain
839,2008-04-18,12.921064814814814,12.449768518518518,12.096466666666666,Mostly Cloudy,rain
840,2008-04-19,13.091898148148147,12.717824074074073,12.093783333333334,Partly Cloudy,rain
841,2008-04-20,15.480092592592593,15.399537037037037,11.7389125,Partly Cloudy,rain
842,2008-04-21,17.25972222222222,17.243055555555554,10.882929166666665,Mostly Cloudy,rain
843,2008-04-22,13.727314814814813,13.53148148148148,11.80935,Partly Cloudy,rain
844,2008-04-23,11.068981481481481,10.761805555555556,10.963429166666666,Overcast,rain
845,2008-04-24,10.955324074074076,10.261574074074074,12.260820833333334,Partly Cloudy,rain
846,2008-04-25,12.058101851851852,11.741898148148147,11.901254166666668,Partly Cloudy,rain
847,2008-04-26,11.543287037037038,10.630324074074073,11.897229166666667,Partly Cloudy,rain
848,2008-04-27,12.50162037037037,11.920138888888888,11.865699999999999,Partly Cloudy,rain
849,2008-04-28,12.801157407407407,12.293518518518518,11.874420833333334,Partly Cloudy,rain
850,2008-04-29,13.990972222222224,13.931944444444445,11.779833333333334,Partly Cloudy,rain
851,2008-04-30,14.714583333333335,14.714583333333335,12.5439125,Mostly Cloudy,rain
852,2008-05-01,16.035185185185185,16.00486111111111,11.6906125,Partly Cloudy,rain
853,2008-05-02,13.688194444444443,13.494907407407409,11.206270833333335,Partly Cloudy,rain
854,2008-05-03,12.86412037037037,12.696990740740743,11.771112500000001,Partly Cloudy,rain
855,2008-05-04,12.84675925925926,12.758101851851853,11.459845833333333,Mostly Cloudy,rain
856,2008-05-05,12.174074074074076,11.82685185185185,9.863933333333334,Partly Cloudy,rain
857,2008-05-06,14.129398148148148,14.03125,10.5032375,Partly Cloudy,rain
858,2008-05-07,13.359722222222222,12.98310185185185,11.665791666666665,Partly Cloudy,rain
859,2008-05-08,14.248148148148147,14.203240740740739,11.8979,Partly Cloudy,rain
860,2008-05-09,14.063657407407407,13.98425925925926,11.373979166666667,Mostly Cloudy,rain
861,2008-05-10,13.545833333333334,13.086805555555555,12.235999999999999,Partly Cloudy,rain
862,2008-05-11,12.690277777777778,12.31412037037037,11.536991666666665,Partly Cloudy,rain
863,2008-05-12,15.143055555555556,15.02337962962963,10.238929166666667,Partly Cloudy,rain
864,2008-05-13,16.97060185185185,16.97060185185185,11.662437500000001,Partly Cloudy,rain
865,2008-05-14,17.608564814814816,17.577083333333334,12.325220833333333,Partly Cloudy,rain
866,2008-05-15,17.90162037037037,17.90162037037037,12.037433333333333,Partly Cloudy,rain
867,2008-05-16,19.54537037037037,19.54537037037037,11.837525,Mostly Cloudy,rain
868,2008-05-17,20.409953703703703,20.375,11.1915125,Mostly Cloudy,rain
869,2008-05-18,21.054166666666667,21.003935185185185,11.901254166666668,Mostly Cloudy,rain
870,2008-05-19,20.5599537037037,20.544212962962963,11.782516666666666,Partly Cloudy,rain
871,2008-05-20,19.207175925925927,19.20787037037037,10.4992125,Mostly Cloudy,rain
872,2008-05-21,17.364814814814814,17.364814814814814,11.7791625,Partly Cloudy,rain
873,2008-05-22,15.10162037037037,15.10162037037037,9.4024,Overcast,rain
874,2008-05-23,15.746064814814815,15.609027777777778,11.764404166666667,Partly Cloudy,rain
875,2008-05-24,17.101388888888888,17.101388888888888,11.589316666666667,Partly Cloudy,rain
876,2008-05-25,19.389583333333334,19.389583333333334,11.021120833333335,Partly Cloudy,rain
877,2008-05-26,19.242592592592594,19.242592592592594,11.836854166666667,Mostly Cloudy,rain
878,2008-05-27,22.998148148148147,22.833796296296295,11.8174,Clear,rain
879,2008-05-28,25.001388888888894,24.901157407407407,11.188829166666666,Clear,rain
880,2008-05-29,19.169675925925926,19.169675925925926,11.913329166666665,Partly Cloudy,rain
881,2008-05-30,21.4087962962963,21.399305555555554,11.8979,Clear,rain
882,2008-05-31,22.853935185185183,22.874537037037033,12.136045833333334,Partly Cloudy,rain
883,2008-06-01,22.392592592592592,22.306712962962962,12.0971375,Mostly Cloudy,rain
884,2008-06-02,21.743750000000002,21.706944444444446,11.948883333333333,Partly Cloudy,rain
885,2008-06-03,21.544675925925926,21.454166666666666,11.926074999999999,Partly Cloudy,rain
886,2008-06-04,20.56412037037037,20.561111111111114,11.7992875,Mostly Cloudy,rain
887,2008-06-05,18.475925925925925,18.475925925925925,9.0985125,Overcast,rain
888,2008-06-06,17.045601851851853,17.045601851851853,7.0658875,Overcast,rain
889,2008-06-07,18.25324074074074,18.25324074074074,10.522020833333334,Mostly Cloudy,rain
890,2008-06-08,18.708564814814817,18.708564814814817,9.8532,Overcast,rain
891,2008-06-09,21.110416666666666,21.110185185185184,10.5837375,Partly Cloudy,rain
892,2008-06-10,21.670370370370375,21.66574074074074,12.119275,Partly Cloudy,rain
893,2008-06-11,22.12222222222222,22.188888888888886,11.063383333333334,Partly Cloudy,rain
894,2008-06-12,20.24884259259259,20.24884259259259,11.441733333333334,Partly Cloudy,rain
895,2008-06-13,16.512037037037036,16.512037037037036,9.334645833333333,Overcast,rain
896,2008-06-14,15.968055555555557,15.968055555555557,11.233104166666665,Mostly Cloudy,rain
897,2008-06-15,15.459027777777777,15.459027777777777,11.039904166666666,Mostly Cloudy,rain
898,2008-06-16,18.09976851851852,18.09976851851852,10.742054166666668,Mostly Cloudy,rain
899,2008-06-17,21.98402777777778,21.969444444444445,11.708725,Mostly Cloudy,rain
900,2008-06-18,19.797685185185184,19.797685185185184,9.443320833333333,Mostly Cloudy,rain
901,2008-06-19,20.816898148148148,20.809490740740742,10.393220833333332,Partly Cloudy,rain
902,2008-06-20,23.230555555555554,23.037499999999998,10.66625,Partly Cloudy,rain
903,2008-06-21,24.33912037037037,24.104166666666668,11.653045833333332,Partly Cloudy,rain
904,2008-06-22,25.622222222222224,25.619907407407407,11.4169125,Clear,rain
905,2008-06-23,26.63449074074074,26.67523148148148,11.628895833333333,Partly Cloudy,rain
906,2008-06-24,27.126851851851853,27.4037037037037,11.009716666666668,Partly Cloudy,rain
907,2008-06-25,26.103472222222223,26.011342592592595,11.852954166666665,Clear,rain
908,2008-06-26,26.79513888888889,26.896527777777777,11.898570833333332,Partly Cloudy,rain
909,2008-06-27,23.006944444444446,23.17523148148148,11.530954166666668,Mostly Cloudy,rain
910,2008-06-28,22.472222222222218,22.29699074074074,11.655729166666667,Partly Cloudy,rain
911,2008-06-29,23.953935185185188,23.693981481481483,11.930770833333334,Partly Cloudy,rain
912,2008-06-30,24.316203703703703,24.15648148148148,11.893875000000001,Partly Cloudy,rain
913,2008-07-01,22.993055555555557,22.915277777777778,10.808466666666668,Partly Cloudy,rain
914,2008-07-02,24.40625,24.12939814814815,10.817187500000001,Partly Cloudy,rain
915,2008-07-03,24.209722222222222,23.88032407407407,11.968337499999999,Partly Cloudy,rain
916,2008-07-04,23.378703703703703,23.358796296296294,12.427858333333333,Mostly Cloudy,rain
917,2008-07-05,21.26412037037037,21.095601851851853,11.950895833333334,Partly Cloudy,rain
918,2008-07-06,21.92476851851852,21.641203703703706,11.928087499999998,Partly Cloudy,rain
919,2008-07-07,25.983564814814812,25.860185185185184,12.295704166666667,Partly Cloudy,rain
920,2008-07-08,20.48101851851852,20.421990740740743,12.1212875,Partly Cloudy,rain
921,2008-07-09,20.60902777777778,20.60902777777778,11.932783333333333,Partly Cloudy,rain
922,2008-07-10,21.023842592592594,21.023842592592594,11.898570833333332,Mostly Cloudy,rain
923,2008-07-11,23.59837962962963,23.366203703703704,11.655058333333335,Partly Cloudy,rain
924,2008-07-12,26.125462962962967,25.590277777777775,11.913329166666665,Partly Cloudy,rain
925,2008-07-13,27.315509259259258,26.772453703703704,11.939491666666667,Partly Cloudy,rain
926,2008-07-14,22.09421296296296,22.21064814814815,11.647008333333334,Mostly Cloudy,rain
927,2008-07-15,16.75486111111111,16.75486111111111,12.155500000000002,Mostly Cloudy,rain
928,2008-07-16,20.44421296296296,20.44421296296296,11.6101125,Mostly Cloudy,rain
929,2008-07-17,23.649305555555557,23.431250000000002,11.928087499999998,Partly Cloudy,rain
930,2008-07-18,20.153935185185187,20.153935185185187,11.764404166666667,Overcast,rain
931,2008-07-19,21.095601851851853,20.994212962962965,10.8856125,Partly Cloudy,rain
932,2008-07-20,24.27013888888889,23.87708333333333,11.8979,Partly Cloudy,rain
933,2008-07-21,20.498148148148147,20.498148148148147,12.3869375,Mostly Cloudy,rain
934,2008-07-22,15.428703703703704,15.428703703703704,12.651245833333334,Overcast,rain
935,2008-07-23,14.893518518518519,14.893518518518519,11.893204166666669,Overcast,rain
936,2008-07-24,16.745833333333334,16.745833333333334,9.173645833333333,Mostly Cloudy,rain
937,2008-07-25,19.63773148148148,19.63773148148148,9.280979166666667,Mostly Cloudy,rain
938,2008-07-26,21.071759259259256,21.097685185185185,10.919825000000001,Partly Cloudy,rain
